Date,AAPL,JNJ,MSFT,PG,XOM
2016-01-07,21.82084083557129,76.90530395507812,45.92549133300781,59.80747604370117,50.54491424560547
2016-01-08,21.936227798461914,76.08368682861328,46.06635665893555,58.86981964111328,49.523807525634766
2016-01-11,22.291419982910156,75.62638854980469,46.03994369506836,59.41226577758789,48.86073684692383
2016-01-12,22.614944458007812,76.14572143554688,46.46248245239258,59.28828430175781,49.8619499206543
2016-01-13,22.033506393432617,75.20012664794922,45.458927154541016,58.77683639526367,50.16032409667969
2016-01-14,22.51539421081543,76.64955139160156,46.75298309326172,59.009315490722656,52.46113204956055
2016-01-15,21.974693298339844,75.18458557128906,44.88673400878906,58.102664947509766,51.44002914428711
2016-01-19,21.86834716796875,75.57213592529297,44.508209228515625,59.45877456665039,50.65760803222656
2016-01-20,21.897762298583984,74.21573638916016,44.710670471191406,59.27350997924805,48.52257537841797
2016-01-21,21.786907196044922,74.36297607421875,44.43777847290039,59.969207763671875,49.13258361816406
2016-01-22,22.94525718688965,74.99082946777344,46.031124114990234,60.46946334838867,50.770347595214844
2016-01-25,22.497299194335938,74.71952819824219,45.590980529785156,60.0708122253418,49.05302047729492
2016-01-26,22.621726989746094,78.42450714111328,45.92549133300781,61.60285949707031,50.856536865234375
2016-01-27,21.135330200195312,79.18411254882812,45.08920669555664,61.59505844116211,49.921607971191406
2016-01-28,21.286916732788086,79.26937103271484,45.828670501708984,62.392337799072266,51.0488395690918
2016-01-29,22.02219581604004,80.95132446289062,48.495975494384766,63.85404586791992,51.61905288696289
2016-02-01,21.816316604614258,80.89707946777344,48.16147232055664,63.408504486083984,50.58468246459961
2016-02-02,21.375150680541992,80.15299224853516,46.656150817871094,62.70500564575195,49.45749282836914
2016-02-03,21.79821014404297,80.71878051757812,45.916683197021484,63.392879486083984,52.03678894042969
2016-02-04,21.973371505737305,80.53279113769531,45.77583694458008,63.0802001953125,52.931907653808594
2016-02-05,21.386499404907227,77.92842864990234,44.15607833862305,63.47104263305664,53.0976676940918
2016-02-08,21.6116943359375,79.06008911132812,43.495845794677734,64.58100128173828,53.81378936767578
2016-02-09,21.607145309448242,79.03683471679688,43.381412506103516,64.59663391113281,53.57959747314453
2016-02-10,21.443359375,78.85081481933594,43.75993728637695,63.799339294433594,53.09115982055664
2016-02-11,21.313711166381836,78.8275375366211,43.742340087890625,62.45488357543945,53.25844192504883
2016-02-12,21.379680633544922,78.92057800292969,44.45537567138672,63.3068962097168,54.21522521972656
2016-02-16,21.982467651367188,79.30811309814453,45.29767990112305,63.68208694458008,54.342342376708984
2016-02-17,22.319120407104492,79.4476318359375,46.476898193359375,64.44812774658203,54.86421585083008
2016-02-18,21.89603042602539,80.79632568359375,46.2729606628418,64.08074188232422,55.1652946472168
2016-02-19,21.845985412597656,81.31936645507812,45.94491195678711,63.932220458984375,55.198760986328125
2016-02-22,22.03705596923828,81.78001403808594,46.68082046508789,64.19799041748047,55.12516784667969
2016-02-23,21.538898468017578,81.2569351196289,45.37748336791992,63.94785690307617,54.34903335571289
2016-02-24,21.859628677368164,81.94396209716797,45.537071228027344,63.752437591552734,54.54307174682617
2016-02-25,22.009765625,83.05257415771484,46.19317626953125,64.36215209960938,54.870906829833984
2016-02-26,22.04387855529785,82.58415222167969,45.483863830566406,63.392879486083984,54.69696044921875
2016-02-29,21.99384117126465,82.13914489746094,45.11150360107422,62.759742736816406,53.62643814086914
2016-03-01,22.8673152923584,83.70838165283203,46.61874771118164,63.494503021240234,54.38248825073242
2016-03-02,22.917360305786133,83.5678482055664,46.946800231933594,64.52628326416016,55.33258056640625
2016-03-03,23.08795738220215,83.26336669921875,46.41482162475586,64.7529525756836,55.131858825683594
2016-03-04,23.431434631347656,83.14627838134766,46.131107330322266,65.26105499267578,55.0582389831543
2016-03-07,23.172121047973633,83.3336181640625,45.24448776245117,64.9561767578125,56.51015090942383
2016-03-08,22.98104476928711,82.92766571044922,45.794189453125,64.92494201660156,55.285736083984375
2016-03-09,23.001523971557617,83.41169738769531,46.849281311035156,64.84676361083984,55.131858825683594
2016-03-10,23.01289939880371,83.64591979980469,46.148834228515625,64.31522369384766,54.98466491699219
2016-03-11,23.260831832885742,84.09092712402344,47.05318832397461,63.90095901489258,54.991336822509766
2016-03-14,23.31996726989746,84.0519027709961,47.141868591308594,63.44758605957031,55.13854217529297
2016-03-15,23.788558959960938,84.12997436523438,47.51423263549805,63.5570068359375,55.41287612915039
2016-03-16,24.1047420501709,83.85671997070312,48.188072204589844,63.5804557800293,55.44633102416992
2016-03-17,24.066072463989258,83.3336181640625,48.462928771972656,64.68263244628906,56.269290924072266
2016-03-18,24.09335708618164,83.92696380615234,47.42558288574219,64.99527740478516,56.33616638183594
2016-03-21,24.091087341308594,83.75523376464844,47.753631591796875,65.1281509399414,55.94813919067383
